name,author,latest_release,created,size,latest_game_version,categories,downloads,mod_loaders
The Quest of Entity 303,akumuyom,"Nov 2, 2023","Apr 1, 2023",101.05 KB,1.20.1,Mobs | Adventure and RPG | MCreator | World Gen,"112,626",Forge
Guard Illagers,Farcr,"Aug 12, 2019","Jan 20, 2019",330.36 KB,1.14.4,Mobs,"1,753,987",Forge
Just Leveling [Forge],Dplayend,"Oct 27, 2023","Oct 16, 2023",358.88 KB,1.18.2,"Magic | Adventure and RPG | Map and Information | Armor, Tools, and Weapons | API and Library","200,009",Forge
Dimensional Cake,insaneau,"Jun 5, 2016","Oct 12, 2015",24.84 KB,1.8.9,Adventure and RPG | Magic | Food,"5,084,454",-
Branded Logs,HaXr,"Jul 18, 2024","Jun 30, 2023",129.96 KB,1.21,Server Utility | Utility & QoL,"281,420","Fabric, Quilt"
Monsters&Girls,b_art_ek,"Jul 11, 2024","Mar 12, 2022",4.12 MB,1.20.1,MCreator | Mobs | Ores and Resources | World Gen,"340,802",Forge
OpenPeripheralAddons,OpenMods,"Feb 27, 2017","Mar 24, 2015",438.96 KB,1.7.10,Technology,"7,215,802",-
Best Pick,daniel___k,"Aug 12, 2024","Aug 10, 2024",29.04 KB,1.21.1,"Utility & QoL | Ores and Resources | Armor, Tools, and Weapons | Automation","36,947","Fabric, Quilt"
ChatFlow,Vazkii,"Jun 18, 2017","Jun 10, 2015",16.04 KB,1.12.2,Map and Information,"3,727,411",-
ManyIdeas Christmas,GeheimagentNr1,"Sep 2, 2024","Dec 14, 2022",637.57 KB,1.21.1,Adventure and RPG | Cosmetic,"324,472",Forge
Lexiconfig,CodinGlitch,"Jun 16, 2024","May 16, 2024",245.66 KB,1.20.4,API and Library,"85,376","Fabric, Forge, NeoForge"
Tinkers Extras,MJRLegends,"Nov 2, 2023","Jan 13, 2018",12.29 KB,1.12.2,"Addons | Tinker's Construct | Armor, Tools, and Weapons","2,110,824",Forge
Campanion,wyn_price,"Nov 28, 2022","Apr 4, 2020",825.65 KB,1.19.2,"Food | Cosmetic | Adventure and RPG | Armor, Tools, and Weapons","3,161,012","Fabric, Quilt"
Equivalent Exchange,FTB,"Aug 2, 2024","May 14, 2022",1.64 MB,1.20.4,Automation | Magic | Technology | Cosmetic | Storage,"96,629","Fabric, NeoForge"
Dynamic Music,LudoCrypt,"Feb 2, 2022","Dec 24, 2020",69.12 MB,1.18.1,Miscellaneous | Cosmetic | Utility & QoL,"1,138,117","Fabric, Forge"
Magic Origins,the_blue_shark,"Feb 4, 2024","Apr 12, 2023",172.42 KB,1.20.2,Miscellaneous | Magic,"268,844","Forge, Fabric"
Not Enough Energistics,vfyjxf_,"Apr 4, 2024","Aug 15, 2021",234.33 KB,1.12.2,"Applied Energistics 2 | Energy, Fluid, and Item Transport | Map and Information","897,044",Forge
OpenPeripheralIntegration,OpenMods,"Feb 27, 2017","Mar 24, 2015",266.46 KB,1.7.10,Technology,"7,210,522",-
Simple World Timer,FoxAhead,"May 14, 2024","Oct 28, 2019",44.73 KB,1.12.2,Map and Information | Cosmetic,"697,496",Forge
Charset (1.10.x),asiekierka,"Feb 10, 2018","Jun 25, 2016",842.40 KB,1.10.2,Cosmetic | Technology | Redstone | Storage,"2,843,318",-
Continents,Starmute,"Jun 14, 2024","Sep 29, 2022",58.05 KB,1.21,World Gen,"505,424","Forge, Fabric, Quilt, NeoForge"
'Dustrial Decor [Fabric],slomax907,"Jun 18, 2022","Mar 12, 2022",512.93 KB,1.19.2,Cosmetic | Industrial Craft,"2,107,384",Fabric
MalisisBlocks,Ordinastie,"Feb 1, 2018","Nov 11, 2015",152.89 KB,1.12.2,Cosmetic,"3,251,431",-
Not Enough Gamerules [Forge],Reikeb,"Jul 5, 2023","Dec 30, 2020",43.44 KB,1.20.1,Map and Information | Server Utility | Miscellaneous,"323,653",Forge
Moo Fluids,TheRoBrit,"Dec 3, 2018","Feb 12, 2014",84.74 KB,1.12.2,Ores and Resources | Farming,"7,093,224",-
IceAndFire Fabric,IAFEnvoy,"Sep 7, 2024","Jun 19, 2024",20.11 MB,1.20.1,Ores and Resources | World Gen | Magic | Adventure and RPG,"68,396",Fabric
Gravitation Suite,Chocohead,"Apr 19, 2019","Nov 14, 2016",334.98 KB,1.10.2,"Addons | Technology | Industrial Craft | Energy | Armor, Tools, and Weapons","6,149,246",Forge
Music Trigger IPersistentTriggerData Crash Fixer,Roxxane,"Aug 24, 2024","Aug 23, 2024",25.55 KB,1.19.2,Addons | Bug Fixes,"77,816",Forge
Decoration and Furniture,skart2000,"Jul 7, 2023","Oct 8, 2020",9.80 MB,1.19.4,Structures | Storage | MCreator | Cosmetic,"867,233",Forge
Armor Unlocked,black_dog20,"Jun 18, 2023","Dec 29, 2020",14.82 KB,1.20.1,"Armor, Tools, and Weapons | Miscellaneous","327,539",Forge
Let Fish Love,TooManyKitKats,"Aug 24, 2024","Nov 22, 2023",345.76 KB,1.20.1,Utility & QoL | Farming | Food,"261,197","Forge, NeoForge"
Heartstone,plantspookable,"Nov 8, 2023","Jan 25, 2022",212.42 KB,1.20.1,Magic | Server Utility | Map and Information,"686,353","Forge, Fabric"
Breedable Killer Rabbit,Serilum,"Aug 9, 2024","Sep 19, 2019",48.07 KB,1.21.1,Mobs | Genetics,"535,860","Forge, Fabric, Quilt, NeoForge"
Idō (Deprecated),bagu_chan500,"Oct 30, 2020","May 20, 2019",20.04 KB,1.12.2,Miscellaneous | Miscellaneous,"2,423,960",-
Mineral Chance,Serilum,"Aug 9, 2024","Oct 14, 2020",41.19 KB,1.21.1,Ores and Resources | Adventure and RPG,"513,720","Forge, Fabric, Quilt, NeoForge"
DCS Mod - Dragon Block C,FR4NCIS198,"Jul 14, 2024","Aug 10, 2021",3.40 MB,1.7.10,"Armor, Tools, and Weapons | Food | Server Utility | Addons | World Gen","549,699",Forge
Simple Backpack [FABRIC],kwpugh,"Aug 10, 2024","May 17, 2020",114.14 KB,1.21.1,Storage,"1,805,895",Fabric
Money and Sign Shops,caltinor,"Sep 5, 2024","Sep 8, 2020",46.20 KB,1.21.1,API and Library | Server Utility,"426,654","Forge, NeoForge"
Centrifuge Tiers,Ultramegaaa,"Mar 23, 2022","Oct 14, 2020",163.99 KB,1.16.5,Processing | Addons,"4,454,137",Forge
Reeves's Furniture - ELECTRICITY,Yablon,"Sep 3, 2024","Jul 31, 2020",4.65 MB,1.19.2,Storage | Food | Miscellaneous | Cosmetic,"391,025","Forge, Fabric, NeoForge"
IBICF (I Believe I Can Fly),UnRealDinnerbone,"Sep 11, 2024","Aug 17, 2021",18.80 KB,1.21.1,Miscellaneous,"1,126,366","Forge, NeoForge, Fabric"
Tinted Grass,Devilswarchild,"Jul 21, 2024","Mar 11, 2024",377.39 KB,1.20.6,MCreator | MCreator | Cosmetic | Utility & QoL | Utility & QoL,"159,380","Forge, NeoForge"
JinGames Years C,JinGames,"Jun 25, 2021","Jun 25, 2021",59.76 KB,1.7.10,Cosmetic,"567,464",Forge
Extra Carpets,dreamcritting,"Mar 8, 2024","Feb 13, 2024",353.53 KB,1.20.1,Cosmetic,"157,702","Forge, NeoForge"
TombManyGraves 2 API,M4thG33k,"May 19, 2018","May 19, 2018",10.64 KB,1.12.2,API and Library,"5,977,070",-
Convenient Hitboxes,SirJain,"Jun 25, 2023","Dec 21, 2022",12.39 KB,1.20.2,Utility & QoL | Miscellaneous,"37,621","Fabric, Forge"
AHZNB's Naruto Mod Reroll,GutFella,"Nov 25, 2023","Nov 25, 2023",187.84 KB,1.12.2,Addons | Adventure and RPG | Food,"171,872",Forge
Heracles,terrariumearth,"Jun 8, 2024","Apr 3, 2023",1.35 MB,1.20.1,Adventure and RPG | API and Library,"638,485","Forge, Fabric"
UNU Military Vehicles [MTS/IV] [IR] (jeep truck trains),Dr_prof_Luigi,"Mar 22, 2024","Jul 13, 2019",16.09 MB,1.12.2,Player Transport | Technology,"774,700",Forge
SCP Lockdown Extras,fluffydoggoofficial,"Mar 2, 2019","Mar 2, 2019",2.15 MB,1.12.2,"Armor, Tools, and Weapons | Miscellaneous | Addons","594,194",-
♪ Boss Music Mod ♪,theexiiedfeiiow_,"Jul 30, 2024","Jul 6, 2021",8.60 MB,1.21.1,Cosmetic | MCreator,"683,912","Forge, NeoForge, Fabric, Quilt"
TooManyOrigins,MerchantPug,"Aug 28, 2024","Apr 10, 2021",902.58 KB,1.20.2,Adventure and RPG | Addons,"1,284,938","Fabric, Quilt, Forge"
Rise of the Animagus,windanesz,"Jun 24, 2024","Oct 22, 2022",645.26 KB,1.12.2,Magic | Mobs,"685,049",Forge
Resource Chickens,WallyWhip,"Aug 29, 2024","Jun 10, 2022",484.44 KB,1.20.1,Adventure and RPG | Utility & QoL | Ores and Resources | Mobs | Farming,"495,266","Fabric, Forge, NeoForge"
Limited Lives (Forge),iChun,"Jun 27, 2024","Jul 23, 2015",43.29 KB,1.21,Adventure and RPG,"844,872","Forge, NeoForge"
The Splash Milk,DragonsPlus,"Feb 22, 2024","Jan 4, 2022",78.11 KB,1.20.4,Food | Magic,"970,069","Forge, Fabric, Quilt, NeoForge"
FastBoot,dnlayu,"Sep 6, 2024","Jun 4, 2024",23.42 KB,1.21.1,Processing | Utility & QoL | Performance | Technology | Server Utility,"72,132",Forge
PokehaanCraft Additions,LCLC98,"May 26, 2024","Oct 6, 2020",121.53 KB,1.16.5,Adventure and RPG | Miscellaneous,"1,804,737",Forge
Fishing Real,PricelessKoala,"Jul 24, 2024","Oct 21, 2019",23.75 KB,1.21,Miscellaneous,"3,493,514","Forge, Fabric, NeoForge"
Leon's Illager Trader,Leonxkingx,"Jul 10, 2024","Feb 7, 2024",54.57 KB,1.20.4,"Mobs | Armor, Tools, and Weapons | Structures | World Gen | Adventure and RPG","118,580","Forge, NeoForge"
[Fabric] Extended Armor Bars Forked,Slugstur,"Mar 10, 2022","Jan 15, 2022",22.31 KB,1.19.4,"Utility & QoL | Cosmetic | Armor, Tools, and Weapons","3,820,702",Fabric
Christmas Dweller,ShadowMechOfficial,"Dec 11, 2023","Dec 11, 2023",6.25 MB,1.19.2,Mobs,"241,764",Forge
Xray Mod (Fabric/Forge),ATE48,"Aug 4, 2024","Aug 26, 2018",230.31 KB,1.21,Miscellaneous | Map and Information,"1,105,265","Rift, Fabric, Forge"
Cloche Creations,Devilswarchild,"Jun 17, 2024","Feb 26, 2024",62.11 KB,1.20.1,Automation | Utility & QoL | Addons,"176,791","Forge, NeoForge"
TickProfiler,MinimallyCorrect,"Mar 25, 2020","Jun 21, 2017",472.69 KB,1.12.2,Server Utility,"11,973,690",Forge
Creative Apiary,Ultramegaaa,"Sep 7, 2021","Mar 20, 2021",143.97 KB,1.16.5,Ores and Resources | Addons,"4,147,499",Forge
Storage Delight (Fabric),axperty,"Sep 12, 2024","Feb 24, 2024",289.21 KB,1.21.1,Addons | Cosmetic | Food,"130,474",Fabric
Giacomo's Fishing Net,zacomat,"Jul 24, 2024","May 16, 2015",287.77 KB,1.20.4,"Farming | Magic | Food | Energy, Fluid, and Item Transport | Armor, Tools, and Weapons","3,247,176","Forge, NeoForge"
Bettas,Coda1552,"Feb 11, 2024","Nov 19, 2020",143.71 KB,1.20.1,Mobs,"534,654",Forge
Sprinklerz,TelloVilla,"Mar 5, 2024","May 19, 2023",60.42 KB,1.20.1,Farming,"218,380","Fabric, Forge"
KubeJS Addon - Blood Magic,CathieNova,"Jul 2, 2024","Nov 6, 2023",11.46 KB,1.20.1,KubeJS,"164,648",Forge
Create: Tipsy n' Dizzy,MilkyFur,"Dec 30, 2023","Dec 20, 2023",330.33 KB,1.19.2,Create | Food | Automation | Farming,"145,596",Forge
Storage Drawers: Misc Pack,Texelsaur,"Feb 7, 2016","Aug 30, 2015",165.97 KB,1.7.10,Cosmetic | Addons,"6,653,130",-
Copper Amulets,OrzechPL,"Sep 13, 2024","Feb 26, 2023",160.49 KB,1.20.6,"Magic | Armor, Tools, and Weapons | MCreator | Cosmetic","119,654","Forge, NeoForge"
PokeballReveal,LCLC98,"Jul 31, 2023","Jul 31, 2023",2.63 KB,1.16.5,Utility & QoL,"464,720",Forge
ChocoCraft 3 (MC 1.12.2),TheSlayer5934,"Aug 1, 2023","Jul 10, 2018",396.70 KB,1.12.2,Player Transport | Mobs | Cosmetic | Food,"2,544,479",Forge
Anvil Restoration,Serilum,"Aug 9, 2024","Sep 5, 2021",24.55 KB,1.21.1,"Miscellaneous | Armor, Tools, and Weapons","880,526","Forge, Fabric, Quilt, NeoForge"
Updating World Icon,Cursed1nferno,"Jul 16, 2023","Jul 6, 2023",857.01 KB,1.18.2,Utility & QoL | Cosmetic,"374,610","Forge, Fabric"
Simple Parts Pack for Flan's Mod,FlansGames,"Feb 7, 2021","Sep 22, 2020",231.57 KB,1.12.2,"Miscellaneous | Player Transport | Armor, Tools, and Weapons","1,034,180",-
Missing Wilds (Forge),UltrusBot,"Mar 7, 2024","Jun 17, 2022",395.37 KB,1.20.1,World Gen,"297,151",Forge
Create: Metallurgy,Luc_Creeper74,"Jul 12, 2024","Apr 22, 2024",966.43 KB,1.20.1,Processing | Create | Automation | Addons | Technology,"47,713",Forge
Potion Bundles,IchHabeHunger54,"Jul 31, 2024","May 12, 2020",76.04 KB,1.20.6,Storage | Magic,"724,488","Forge, NeoForge"
Infernal Origins Extras,DaddyUnion,"Jan 19, 2024","Nov 12, 2023",7.47 MB,1.16.5,Adventure and RPG | MCreator,"290,091",Forge
ATM: Additions,ATMTeam,"Oct 12, 2021","Mar 7, 2020",26.77 KB,1.16.5,Technology | Magic,"5,329,369",Forge
EE: Thermal Expansion,Ridanisaurus,"Jan 24, 2023","Jan 14, 2023",12.57 KB,1.19.2,Addons,"174,679",Forge
CTMLib,tterrag1098,"Jan 3, 2016","Jun 30, 2015",29.10 KB,1.7.10,API and Library,"2,034,060",-
Wasteland Reborn,Hennamann99,"Dec 20, 2021","Jan 2, 2018",61.80 KB,1.12.2,Mobs | Biomes | Structures | Adventure and RPG | World Gen,"1,159,890",Forge
SlabGen,Mr_Unknown404,"Jul 16, 2022","Jan 3, 2022",55.83 KB,1.18.2,Structures | World Gen,"305,545",Forge
Hbm's Nuclear Tech - Extended Edition,Alcater_curse,"Apr 12, 2024","Nov 21, 2022",60.67 MB,1.12.2,"Technology | Ores and Resources | Armor, Tools, and Weapons | Processing | Energy","321,083",Forge
MobiusCore,profmobius,"Apr 3, 2015","Mar 24, 2014",55.11 KB,1.7.10,API and Library,"5,895,766",-
Death Knights (RPG Series),ElocinDev,"Aug 23, 2024","Jan 29, 2024",150.16 KB,1.20.1,Adventure and RPG,"50,244",Fabric
LootBag Patches,EndangeredNayla,"Jul 29, 2021","May 27, 2020",295.56 KB,1.12.2,"Farming | Armor, Tools, and Weapons | Mobs | Adventure and RPG","871,431",Forge
Funnels,ShadowfactsDev,"May 21, 2017","Jun 15, 2016",16.04 KB,1.11.2,"Energy, Fluid, and Item Transport","6,404,434",-
Bossominium,T3kn0,"Apr 24, 2024","Oct 27, 2022",4.29 MB,1.20.1,"Armor, Tools, and Weapons | Structures | Adventure and RPG | Mobs","436,728",Forge
Nuclear Control 2,xbony2,"May 23, 2022","Oct 8, 2015",1013.79 KB,1.7.10,Industrial Craft | Processing | Energy | Technology | Addons,"6,198,130",Forge
Fluidlogged API,jbredwards,"Jun 3, 2023","May 24, 2021",350.60 KB,1.12.2,Cosmetic | API and Library | Utility & QoL,"316,169",Forge
Fluid Drawers,phantamanta44,"Jul 2, 2021","Aug 15, 2020",139.20 KB,1.12.2,Storage | Redstone,"447,867",-
Material Changer,Lellson8,"Jun 18, 2018","May 29, 2017",12.94 KB,1.12.2,"Miscellaneous | Armor, Tools, and Weapons | Server Utility","1,715,792",-
Create: Easy Structures,M_Productions,"Feb 7, 2024","Dec 12, 2023",372.87 KB,1.19.2,Create | World Gen | Structures | Adventure and RPG,"175,192",Forge
Advanced Machines,Chocohead,"Jan 31, 2019","Sep 19, 2016",186.07 KB,1.12.2,Technology | Processing | Addons | Industrial Craft | Energy,"5,702,375",Forge
Hoe Tweaks,Serilum,"Aug 9, 2024","Sep 5, 2021",42.24 KB,1.21.1,"Armor, Tools, and Weapons | Farming","248,719","Forge, Fabric, Quilt, NeoForge"
Macaw's Bridges - Modding Legacy,Samlegamer_,"Jun 8, 2024","Nov 2, 2022",373.65 KB,1.20.1,Addons | Cosmetic,"182,826",Forge
The Pale Hound,SpukuzTrucuz,"Mar 23, 2024","Mar 23, 2024",5.24 MB,1.19.2,Mobs | Adventure and RPG | MCreator | World Gen,"117,615",Forge
So I heard you were talking crap about Minecraft's difficulty?,sfinc,"Aug 16, 2024","Mar 23, 2021",1.39 MB,1.21.1,Miscellaneous,"689,172",Fabric
Lexicon,XxRexRaptorxX,"Sep 8, 2024","Apr 20, 2022",11.05 MB,1.21.1,Map and Information | Education | Utility & QoL,"322,473","Forge, NeoForge"
Moderately Enough Effect Descriptions (MEED) - A JEED Addon,neon_cranberries,"Sep 12, 2024","Oct 2, 2023",50.38 KB,1.20.1,Map and Information | Addons | Server Utility | Utility & QoL,"154,200","Forge, NeoForge"
RPG Parties,Matthe815,"Mar 18, 2024","Jan 31, 2022",93.35 KB,1.19.2,Server Utility | Adventure and RPG | Utility & QoL,"315,755",Forge
Quark: RotN Edition,asterixxxxxxxxxxxxxx,"Aug 4, 2024","Nov 4, 2020",3.80 MB,1.12.2,Cosmetic | Ores and Resources,"590,692",Forge
Tinkers' Rapier,sz0999312,"Dec 25, 2022","Aug 21, 2021",297.05 KB,1.18.2,"Armor, Tools, and Weapons | Tinker's Construct","757,740",Forge
KubeJS Industrial Foregoing,BobVarioa,"Aug 17, 2024","Jul 19, 2023",16.75 KB,1.21.1,Technology | KubeJS,"173,232",Forge
Frozen Delight (A Farmer's Delight Add-on),nocubeyt,"Jun 10, 2023","Apr 12, 2022",68.11 KB,1.19.2,Farming | Food | MCreator | Addons | Utility & QoL,"1,031,741",Forge
AquaPatch (for Pixelmon),Waterdude,"Jun 25, 2024","Apr 7, 2024",32.09 KB,1.16.5,Bug Fixes,"133,380",Forge
Wandering Cowards,FredMcFrizzle,"Mar 10, 2024","Oct 20, 2023",25.56 KB,1.20.1,MCreator | Magic | Player Transport,"178,679",Forge
More Geodes,TheDeathlyCow,"Aug 3, 2024","Jan 19, 2021",2.18 MB,1.20.1,World Gen | Ores and Resources,"6,470,266","Fabric, Quilt"
Steve's Carts 2,_ForgeUser7319596,"Mar 17, 2015","Mar 17, 2015",2.41 MB,1.7.10,"Player Transport | Technology | Energy, Fluid, and Item Transport | Farming","6,934,623",-
Fantasy Mounts,Bonfyre_,"Feb 14, 2021","Feb 4, 2021",336.63 KB,1.16.5,Food | Cosmetic | Player Transport | Adventure and RPG | Magic,"756,680",Forge
ToroHealth Unofficial,MikhailTapio,"Mar 25, 2024","Nov 1, 2023",102.20 KB,1.20.4,Cosmetic | Map and Information,"348,712","Forge, NeoForge"
Create: Food,average_anime,"Sep 12, 2024","Jan 8, 2024",5.43 MB,1.20.1,Create | Automation | Food,"147,709","Fabric, Forge"
Avatar Mod 2: Out of the Iceberg,FavouriteDragon,"Aug 12, 2022","Dec 4, 2016",9.22 MB,1.12.2,"Magic | Adventure and RPG | Mobs | Armor, Tools, and Weapons","2,483,212",Forge
Artisan Integrations,codetaylor,"Mar 8, 2022","Jul 21, 2019",68.04 KB,1.12.2,Addons,"1,931,941",Forge
Nostalgic Tweaks (Fabric/NeoForge),Adrenix,"Aug 8, 2024","Mar 13, 2022",10.60 MB,1.21,"Utility & QoL | Armor, Tools, and Weapons | Cosmetic","231,777","Forge, Fabric, NeoForge"
New Cars [Immersive Vehicles/IV/MTS],KristinaXXL,"Apr 2, 2024","Jun 10, 2022",138.83 MB,1.16.5,Player Transport | Technology,"140,624",Forge
Player Shops,talonsofstealth,"Feb 15, 2024","Aug 2, 2023",96.94 KB,1.20.1,Utility & QoL | Server Utility | Utility & QoL,"205,122",Forge
More Shears,Kashdeya,"Feb 23, 2017","Jul 11, 2016",184.88 KB,1.10.2,"Armor, Tools, and Weapons","5,210,070",-
Scanner,Eladkay,"Oct 31, 2020","Sep 9, 2016",241.56 KB,1.12.2,Structures | Dimensions | Ores and Resources | Biomes | Technology,"4,772,919",Forge
FreeCam by Zergatul,Zergatul,"Aug 3, 2024","Apr 29, 2022",62.44 KB,1.21,Utility & QoL,"347,920","Forge, Fabric, NeoForge"
Effishiency,Coda1552,"Oct 3, 2023","Jun 18, 2021",28.26 KB,1.19.2,"Armor, Tools, and Weapons","301,959",Forge
Avaritia IO,tfarecnim,"Oct 2, 2019","Jan 23, 2019",21.66 KB,1.12.2,Technology | Addons,"1,595,616",-
HavenCore's DBC Custom Transformations,Dr0ri,"Apr 27, 2024","Dec 29, 2022",15.88 MB,1.7.10,"Utility & QoL | Cosmetic | Addons | Armor, Tools, and Weapons","293,810",Forge
No Fade,UltimateBoomer,"Dec 6, 2021","Mar 3, 2021",15.82 KB,1.19,Miscellaneous,"3,958,081",Fabric
DetailedHP,Keksuccino,"Apr 27, 2021","Mar 29, 2021",7.54 KB,1.16.5,Cosmetic,"281,455",Forge
MineFortress RTS,Remmintan,"May 1, 2024","Oct 3, 2022",8.81 MB,1.20.2,"Armor, Tools, and Weapons | Adventure and RPG","381,411",Fabric
Sophisticated Storage (Unofficial Fabric port),salandora,"Jun 21, 2024","Feb 25, 2024",2.12 MB,1.20.1,Storage,"109,063",Fabric
Mooshroom Spawn,Serilum,"Aug 9, 2024","Jun 22, 2019",33.86 KB,1.21.1,Mobs | Server Utility,"556,632","Forge, Fabric, Quilt, NeoForge"
Glow Bats,rose_red_1,"Apr 1, 2021","Feb 27, 2021",50.54 KB,1.16.5,Magic | Mobs,"373,616",Forge
Deeper Oceans,Apollo,"Jun 8, 2023","Nov 27, 2022",10.29 KB,1.20.1,World Gen,"229,226","Forge, Fabric, Quilt"
AdminShop Overhauled,ammoniumx,"Aug 24, 2024","Jun 17, 2023",559.83 KB,1.19.2,Server Utility | Automation,"104,237",Forge
Dynamic Trees - Upgrade Aquatic,MaxHyper,"Jul 26, 2024","Jan 19, 2022",32.36 KB,1.19.2,Addons | Cosmetic | World Gen,"189,706",Forge
Unseen World,sashakyotoz,"Sep 7, 2024","Nov 26, 2021",796.77 KB,1.20.1,"Dimensions | Magic | Armor, Tools, and Weapons | Structures | Adventure and RPG","409,865","Forge, NeoForge, Fabric"
Hookshot,Cammie,"Mar 4, 2023","Jul 19, 2020",192.05 KB,1.19.3,"Armor, Tools, and Weapons | Adventure and RPG | Player Transport","1,870,921","Fabric, Quilt"
The Flesh That Hates,winvicc,"Apr 5, 2024","Apr 20, 2023",22.53 MB,1.20.1,Mobs,"179,965",Forge
Tons Of Enchants,deltajay_,"Aug 25, 2023","Feb 26, 2021",129.15 KB,1.20.1,"Armor, Tools, and Weapons | Adventure and RPG","395,405",Forge
OfflineSkins,LainMI,"Aug 13, 2024","Feb 3, 2016",97.28 KB,1.21.1,Cosmetic,"948,825","Forge, NeoForge, Fabric"
Simple Barrels,workshopcraft,"Jan 13, 2017","Jun 27, 2016",111.44 KB,1.10.2,Storage,"5,335,123",-
Ender IO Conduits,HenryLoenwind,"Jul 31, 2023","Jul 1, 2018",775.28 KB,1.12.2,"Redstone | Energy, Fluid, and Item Transport | Technology","2,105,660",-
Lite Exchange,The_Lemon_Juiced,"Dec 3, 2023","Nov 11, 2022",52.96 KB,1.20.2,"Magic | Storage | Utility & QoL | Armor, Tools, and Weapons","539,729","Forge, NeoForge"
More Beautiful Plates,Kreezxil,"Feb 23, 2024","Sep 1, 2017",549.91 KB,1.20.4,Cosmetic | Redstone,"1,772,568","Forge, Fabric, NeoForge"
Trail Mix,iChun,"May 19, 2021","Apr 1, 2015",217.93 KB,1.16.5,Player Transport | Food | Mobs,"1,617,332",Forge
Let Sleeping Dogs Lie (Fabric),iChun,"Jun 27, 2024","Feb 6, 2023",263.09 KB,1.21,Cosmetic,"376,977",Fabric
Vanilla Zoom,Serilum,"Aug 9, 2024","Oct 31, 2022",33.97 KB,1.21.1,"Armor, Tools, and Weapons | Miscellaneous","258,057","Forge, Fabric, Quilt, NeoForge"
JourneyMap Tools,techbrew,"Dec 6, 2014","Dec 6, 2014",122.48 KB,1.7.10,Map and Information | API and Library,"315,344",-
TekTopia,TangoTek,"Aug 16, 2019","Jul 31, 2019",13.02 MB,1.12.2,Adventure and RPG | Storage | World Gen,"3,532,422",Forge
Apple Shields Mod,vadis365,"Jul 12, 2017","Jul 4, 2016",536.00 KB,1.11.2,"Technology | Armor, Tools, and Weapons","5,332,846",-
Plenty of Golems,alborto06,"Dec 27, 2023","Jun 5, 2023",2.99 MB,1.20.1,MCreator | Mobs,"229,595",Forge
FTB Tweaks,Jaredlll08,"May 23, 2017","Oct 18, 2015",5.43 KB,1.11.2,CraftTweaker,"6,906,301",-
Bansoukou [絆創膏] - Mod Patcher,Rongmario,"Jul 20, 2024","Jan 7, 2021",187.35 KB,1.12.2,Miscellaneous | Server Utility,"624,947",Forge
Trapcraft,percivalalb,"Jul 2, 2023","Jul 4, 2017",601.09 KB,1.19.4,"Redstone | Farming | Armor, Tools, and Weapons","1,602,488",Forge
Entity Enchantment,davidqf555,"Jan 16, 2024","Mar 31, 2022",90.61 KB,1.20.2,Magic,"277,952",Forge
Dangerous Stone Cutter [Forge/Fabric],morimori0317,"Mar 25, 2023","Oct 6, 2019",34.27 KB,1.20.1,Miscellaneous,"1,328,036","Forge, Fabric, Quilt"
IronMan,Lucraft,"Feb 19, 2019","May 19, 2015",352.66 KB,1.12.2,"Armor, Tools, and Weapons | Energy","1,773,141",-
Stabx Modern Guns,StabxKing,"Jan 22, 2024","Oct 22, 2022",16.80 MB,1.20.1,"Armor, Tools, and Weapons | Adventure and RPG | Addons","346,063",Forge
Ars EnderStorage,LunaLycan287,"Jan 2, 2022","Dec 31, 2021",122.48 KB,1.16.5,Magic | Storage,"677,216",Forge
MemorySweep,Tki_sor,"Sep 11, 2024","Jan 1, 2023",8.45 KB,1.16.5,Miscellaneous,"228,054","Forge, Fabric, NeoForge"
Snail Mail,Coda1552,"Jan 19, 2023","Jul 20, 2020",195.82 KB,1.19.3,Miscellaneous,"416,731","Forge, Fabric"
Prometheus,terrariumearth,"Mar 29, 2024","Apr 3, 2023",789.51 KB,1.20.1,Adventure and RPG | API and Library,"262,810","Forge, Fabric, NeoForge"
